"","SampleID","PC1","PC2","PC3","FilterID","target_gene","PlateID","library","local_time","time_label","SAMPLING_cruise","depth","SAMPLING_platform","SC","ESP","SAMPLING_station_number","SAMPLING_station","SAMPLING_bottle","decimalLongitude","decimalLatitude","sample_type","Plates","Markers","Status","Dewar_name","Sampling_method","replicate","SAMPLING_rdepth","project_name","nitrate","fluor","density","pressure","minimumDepthInMeters","maximumDepthInMeters","start_GMT","end_GMT","temp","salinity","sigmat","spice","diss_oxygen","PAR (umol/s/m2)","altitude","chlorophyll","bbp470 (count)","bbp650 (count)","SAMPLING_project","ESP_name","diel","month","day","hour","eventDate","time","time_since","year","jday","month_char","year_char","depth_bin"
"33","CN19Sc28_9_eDNA_RR",0.138309975771686,-0.162403316053323,0.107331651347179,"CN19Sc28_09_eDNA",12,"RR","RR60","6/3/19 9:02","06-03 day","CN19S",50,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",9,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,50.169,"CANON",22.455,0.0385,25.9605,50.548,NA,NA,NA,NA,9.8973,33.7069,NA,NA,NA,NA,NA,0.4619,NA,NA,NA,NA,"day",6,3,9,2019-06-03 16:02:00,2019-06-03 09:02:00,1559552520,2019,154,"6","2019","0-50m"
"34","CN19Sc28_8_eDNA_RR",0.0395832481514849,-0.00547521409072076,-0.0536142904924633,"CN19Sc28_08_eDNA",12,"RR","RR61","6/3/19 9:02","06-03 day","CN19S",60,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",8,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,59.792,"CANON",24.334,0.0366,26.0244,60.245,NA,NA,NA,NA,9.7576,33.7587,NA,NA,NA,NA,NA,0.4158,NA,NA,NA,NA,"day",6,3,9,2019-06-03 16:02:00,2019-06-03 09:02:00,1559552520,2019,154,"6","2019","50-100m"
"35","CN19Sc28_7_eDNA_RR",0.0480805343962783,-0.168005522672461,-0.0818950694916381,"CN19Sc28_07_eDNA",12,"RR","RR62","6/3/19 9:02","06-03 day","CN19S",100,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",7,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,100.325,"CANON",29.014,0.0368,26.2879,101.094,NA,NA,NA,NA,9.0159,33.9408,NA,NA,NA,NA,NA,0.4214,NA,NA,NA,NA,"day",6,3,9,2019-06-03 16:02:00,2019-06-03 09:02:00,1559552520,2019,154,"6","2019","50-100m"
"36","CN19Sc28_6_eDNA_RR",-0.0447396995092527,0.0942161831829282,0.0115189335746198,"CN19Sc28_06_eDNA",12,"RR","RR63","6/3/19 9:02","06-03 day","CN19S",110,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",6,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,110.423,"CANON",28.105,0.0369,26.3183,111.273,NA,NA,NA,NA,8.8924,33.9546,NA,NA,NA,NA,NA,0.4226,NA,NA,NA,NA,"day",6,3,9,2019-06-03 16:02:00,2019-06-03 09:02:00,1559552520,2019,154,"6","2019","100-200m"
"37","CN19Sc28_5_eDNA_RR",-0.100464145674997,0.0742459609179306,-0.0716226841387352,"CN19Sc28_05_eDNA",12,"RR","RR65","6/3/19 9:02","06-03 day","CN19S",150,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",5,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,150.934,"CANON",30.471,0.0366,26.4318,152.11,NA,NA,NA,NA,8.5007,34.021,NA,NA,NA,NA,NA,0.4152,NA,NA,NA,NA,"day",6,3,9,2019-06-03 16:02:00,2019-06-03 09:02:00,1559552520,2019,154,"6","2019","100-200m"
"38","CN19Sc28_4_eDNA_RR",-0.0842027504474422,0.075240649074575,-0.0600374935549292,"CN19Sc28_04_eDNA",12,"RR","RR66","6/3/19 9:02","06-03 day","CN19S",165,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",4,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,166.14,"CANON",31.05,0.036,26.4593,167.442,NA,NA,NA,NA,8.3878,34.0337,NA,NA,NA,NA,NA,0.4002,NA,NA,NA,NA,"day",6,3,9,2019-06-03 16:02:00,2019-06-03 09:02:00,1559552520,2019,154,"6","2019","100-200m"
"39","CN19Sc28_2_eDNA_RR",-0.0667548785109352,0.0592135701632522,0.0554145313826998,"CN19Sc28_02_eDNA",12,"RR","RR68","6/3/19 9:02","06-03 day","CN19S",245,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",2,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,246.271,"CANON",33.457,0.0347,26.6098,248.248,NA,NA,NA,NA,7.7225,34.0982,NA,NA,NA,NA,NA,0.3678,NA,NA,NA,NA,"day",6,3,9,2019-06-03 16:02:00,2019-06-03 09:02:00,1559552520,2019,154,"6","2019","200-300m"
"40","CN19Sc28_1_eDNA_RR",0.067090307534016,-0.187152919922257,-0.0572070208047416,"CN19Sc28_01_eDNA",12,"RR","RR69","6/3/19 9:02","06-03 day","CN19S",300,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",1,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,300.277,"CANON",36.013,0.0359,26.7077,302.728,NA,NA,NA,NA,7.1973,34.127,NA,NA,NA,NA,NA,0.3989,NA,NA,NA,NA,"day",6,3,9,2019-06-03 16:02:00,2019-06-03 09:02:00,1559552520,2019,154,"6","2019","200-300m"
"41","CN19Sc30_12_eDNA_RR",-0.0964272611580264,-0.0095934488683503,-0.0141354061844358,"CN19Sc30_12_eDNA",12,"RR","RR70","6/3/19 15:17","06-03 day","CN19S",0,"WESTERN FLYER",NA,"CTD",30,"OFFMARS_E",12,-122.1643,36.7118,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,3.197,"CANON",0.242,0.0748,24.1341,3.221,NA,NA,NA,NA,14.1406,32.3797,NA,NA,NA,NA,NA,1.3695,NA,NA,NA,NA,"day",6,3,15,2019-06-03 22:17:00,2019-06-03 15:17:00,1559575020,2019,154,"6","2019","0-50m"
"42","CN19Sc30_11_eDNA_RR",0.0122465422211798,0.038513066709056,0.105104068771065,"CN19Sc30_11_eDNA",12,"RR","RR71","6/3/19 15:17","06-03 day","CN19S",25,"WESTERN FLYER",NA,"CTD",30,"OFFMARS_E",11,-122.1643,36.7118,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,25.981,"CANON",15.991,0.0448,25.5884,26.175,NA,NA,NA,NA,10.9878,33.4719,NA,NA,NA,NA,NA,0.6194,NA,NA,NA,NA,"day",6,3,15,2019-06-03 22:17:00,2019-06-03 15:17:00,1559575020,2019,154,"6","2019","0-50m"
"43","CN19Sc30_9_eDNA_RR",-0.137750039928737,-0.0894757667032715,-0.0282939929454213,"CN19Sc30_09_eDNA",12,"RR","RR72","6/3/19 15:17","06-03 day","CN19S",50,"WESTERN FLYER",NA,"CTD",30,"OFFMARS_E",9,-122.1643,36.7118,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,48.299,"CANON",21.964,0.0381,25.9142,48.663,NA,NA,NA,NA,9.9882,33.6672,NA,NA,NA,NA,NA,0.4513,NA,NA,NA,NA,"day",6,3,15,2019-06-03 22:17:00,2019-06-03 15:17:00,1559575020,2019,154,"6","2019","0-50m"
"44","CN19Sc30_10_eDNA_RR",-0.0334357497221056,0.10036760327078,-0.0537634044995773,"CN19Sc30_10_eDNA",12,"RR","RR73","6/3/19 15:17","06-03 day","CN19S",40,"WESTERN FLYER",NA,"CTD",30,"OFFMARS_E",10,-122.1643,36.7118,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,41.401,"CANON",21.7,0.0412,25.8045,41.712,NA,NA,NA,NA,10.2878,33.5919,NA,NA,NA,NA,NA,0.5298,NA,NA,NA,NA,"day",6,3,15,2019-06-03 22:17:00,2019-06-03 15:17:00,1559575020,2019,154,"6","2019","0-50m"
"45","CN19Sc30_8_eDNA_RR",0.0153475399549099,-0.102310435880343,-0.0667145750806233,"CN19Sc30_08_eDNA",12,"RR","RR74","6/3/19 15:17","06-03 day","CN19S",60,"WESTERN FLYER",NA,"CTD",30,"OFFMARS_E",8,-122.1643,36.7118,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,60.503,"CANON",22.796,0.0384,25.965,60.961,NA,NA,NA,NA,9.8994,33.7129,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,"day",6,3,15,2019-06-03 22:17:00,2019-06-03 15:17:00,1559575020,2019,154,"6","2019","50-100m"
"46","CN19Sc30_7_eDNA_RR",0.0678345929068686,0.0197646322020823,-0.144129853036134,"CN19Sc30_07_eDNA",12,"RR","RR75","6/3/19 15:17","06-03 day","CN19S",100,"WESTERN FLYER",NA,"CTD",30,"OFFMARS_E",7,-122.1643,36.7118,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,100.205,"CANON",22.658,0.0372,26.165,100.974,NA,NA,NA,NA,9.389,33.8602,NA,NA,NA,NA,NA,0.4307,NA,NA,NA,NA,"day",6,3,15,2019-06-03 22:17:00,2019-06-03 15:17:00,1559575020,2019,154,"6","2019","50-100m"
"47","CN19Sc30_5_eDNA_RR",0.0551466937974082,0.0335077639127354,-0.0826335926998182,"CN19Sc30_05_eDNA",12,"RR","RR77","6/3/19 15:17","06-03 day","CN19S",150,"WESTERN FLYER",NA,"CTD",30,"OFFMARS_E",5,-122.1643,36.7118,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,150.768,"CANON",25.883,0.0382,26.3892,151.943,NA,NA,NA,NA,8.6571,33.9972,NA,NA,NA,NA,NA,0.4531,NA,NA,NA,NA,"day",6,3,15,2019-06-03 22:17:00,2019-06-03 15:17:00,1559575020,2019,154,"6","2019","100-200m"
"48","CN19Sc30_4_eDNA_RR",-0.0515575872330081,-0.123634102861044,0.181000827411243,"CN19Sc30_04_eDNA",12,"RR","RR78","6/3/19 15:17","06-03 day","CN19S",165,"WESTERN FLYER",NA,"CTD",30,"OFFMARS_E",4,-122.1643,36.7118,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,165.414,"CANON",30.35,0.0372,26.4203,166.71,NA,NA,NA,NA,8.5467,34.015,NA,NA,NA,NA,NA,0.4289,NA,NA,NA,NA,"day",6,3,15,2019-06-03 22:17:00,2019-06-03 15:17:00,1559575020,2019,154,"6","2019","100-200m"
"49","CN19Sc30_3_eDNA_RR",-0.0719111067025773,0.0564024784947458,-0.0258473137549427,"CN19Sc30_03_eDNA",12,"RR","RR79","6/3/19 15:17","06-03 day","CN19S",200,"WESTERN FLYER",NA,"CTD",30,"OFFMARS_E",3,-122.1643,36.7118,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,200.21,"CANON",32.236,0.036,26.5207,201.795,NA,NA,NA,NA,8.1206,34.0601,NA,NA,NA,NA,NA,0.4002,NA,NA,NA,NA,"day",6,3,15,2019-06-03 22:17:00,2019-06-03 15:17:00,1559575020,2019,154,"6","2019","100-200m"
"50","CN19Sc30_2_eDNA_RR",0.196274642863536,0.0401974560643436,0.050564364796166,"CN19Sc30_02_eDNA",12,"RR","RR80","6/3/19 15:17","06-03 day","CN19S",245,"WESTERN FLYER",NA,"CTD",30,"OFFMARS_E",2,-122.1643,36.7118,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,243.607,"CANON",34.087,0.0366,26.6196,245.561,NA,NA,NA,NA,7.647,34.0968,NA,NA,NA,NA,NA,0.4146,NA,NA,NA,NA,"day",6,3,15,2019-06-03 22:17:00,2019-06-03 15:17:00,1559575020,2019,154,"6","2019","200-300m"
"51","CN19Sc30_1_eDNA_RR",0.121857016907765,-0.00210148632899149,-0.0580231055579536,"CN19Sc30_01_eDNA",12,"RR","RR81","6/3/19 15:17","06-03 day","CN19S",300,"WESTERN FLYER",NA,"CTD",30,"OFFMARS_E",1,-122.1643,36.7118,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,301.597,"CANON",35.617,0.0366,26.7133,304.06,NA,NA,NA,NA,7.0851,34.1144,NA,NA,NA,NA,NA,0.4158,NA,NA,NA,NA,"day",6,3,15,2019-06-03 22:17:00,2019-06-03 15:17:00,1559575020,2019,154,"6","2019","200-300m"
"52","CN19Sc37_12_eDNA_RR",-0.111390179884626,0.0458155803823436,-0.0304055137476668,"CN19Sc37_12_eDNA",12,"RR","RR82","6/4/19 9:03","06-04 day","CN19S",0,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",12,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,2.267,"CANON",0.206,0.0918,24.275,2.284,NA,NA,NA,NA,13.9024,32.4988,NA,NA,NA,NA,NA,1.7944,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","0-50m"
"53","CN19Sc37_10_eDNA_RR",0.0780594651459541,0.0350286377379082,-0.0941202326007711,"CN19Sc37_10_eDNA",12,"RR","RR84","6/4/19 9:03","06-04 day","CN19S",25,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",10,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,25.445,"CANON",13.061,0.044,25.3832,25.636,NA,NA,NA,NA,11.513,33.3301,NA,NA,NA,NA,NA,0.5989,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","0-50m"
"54","CN19Sc37_9_eDNA_RR",0.077524725007414,-0.00750241480653643,-0.0706323592989432,"CN19Sc37_09_eDNA",12,"RR","RR85","6/4/19 9:03","06-04 day","CN19S",40,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",9,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,40.092,"CANON",18.658,0.0419,25.7156,40.394,NA,NA,NA,NA,10.5333,33.5323,NA,NA,NA,NA,NA,0.5472,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","0-50m"
"55","CN19Sc37_8_eDNA_RR",0.0800449826417387,-0.0839131265770503,0.0859719090537441,"CN19Sc37_08_eDNA",12,"RR","RR86","6/4/19 9:03","06-04 day","CN19S",50,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",8,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,50.465,"CANON",20.325,0.0403,25.8329,50.846,NA,NA,NA,NA,10.1775,33.604,NA,NA,NA,NA,NA,0.5073,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","0-50m"
"56","CN19Sc37_7_eDNA_RR",0.0526059529168352,-0.0590695873747128,-0.0411287075302506,"CN19Sc37_07_eDNA",12,"RR","RR87","6/4/19 9:03","06-04 day","CN19S",75,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",7,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,76.119,"CANON",24.233,0.0369,26.0905,76.699,NA,NA,NA,NA,9.5856,33.8066,NA,NA,NA,NA,NA,0.4226,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","50-100m"
"57","CN19Sc37_6_eDNA_RR",0.125304042431501,-0.134047841221503,-0.0763744832831806,"CN19Sc37_06_eDNA",12,"RR","RR88","6/4/19 9:03","06-04 day","CN19S",100,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",6,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,99.782,"CANON",26.577,0.0458,26.2499,100.547,NA,NA,NA,NA,9.1272,33.9149,NA,NA,NA,NA,NA,0.6456,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","50-100m"
"58","CN19Sc37_5_eDNA_RR",0.0748821931235008,0.071263609353918,-0.0553368557046403,"CN19Sc37_05_eDNA",12,"RR","RR89","6/4/19 9:03","06-04 day","CN19S",130,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",5,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,129.402,"CANON",27.598,0.04,26.3916,130.404,NA,NA,NA,NA,8.6421,33.9978,NA,NA,NA,NA,NA,0.4986,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","100-200m"
"59","CN19Sc37_4_eDNA_RR",-0.101918460793037,-0.142285059763432,-0.035801442840023,"CN19Sc37_04_eDNA",12,"RR","RR90","6/4/19 9:03","06-04 day","CN19S",150,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",4,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,151.36,"CANON",29.248,0.0366,26.4474,152.54,NA,NA,NA,NA,8.4142,34.0239,NA,NA,NA,NA,NA,0.4158,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","100-200m"
"60","CN19Sc37_3_eDNA_RR",0.135369556510635,0.0327910188766205,0.064365521528622,"CN19Sc37_03_eDNA",12,"RR","RR91","6/4/19 9:03","06-04 day","CN19S",200,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",3,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,200.042,"CANON",30.732,0.0354,26.5183,201.625,NA,NA,NA,NA,8.1363,34.06,NA,NA,NA,NA,NA,0.3852,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","100-200m"
"61","CN19Sc37_2_eDNA_RR",0.169088967474216,0.020900946036641,0.0984596650518656,"CN19Sc37_02_eDNA",12,"RR","RR92","6/4/19 9:03","06-04 day","CN19S",250,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",2,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,250.72,"CANON",32.978,0.0353,26.6234,252.736,NA,NA,NA,NA,7.6761,34.1069,NA,NA,NA,NA,NA,0.3827,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","200-300m"
"62","CN19Sc37_1_eDNA_RR",0.0245907930768917,0.00657066995666755,-0.0781578267588393,"CN19Sc37_01_eDNA",12,"RR","RR93","6/4/19 9:03","06-04 day","CN19S",300,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",1,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,301,"CANON",34.573,0.0366,26.7232,303.458,NA,NA,NA,NA,7.1498,34.1382,NA,NA,NA,NA,NA,0.4158,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","200-300m"
"63","CN19Sc03_10_eDNA_JJ",0.0936326068913316,-0.11535043710357,0.0843811629036949,"CN19Sc03_10_eDNA",12,"JJ","JJ2","5/30/19 23:12","05-30 night","CN19S",40,"WESTERN FLYER",NA,"CTD",3,"MARS",10,-122.1972,36.7203,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,40.142,"CANON",18.74,0.0391,25.7698,40.444,NA,NA,NA,NA,10.3123,33.5529,NA,NA,NA,NA,NA,0.4768,NA,NA,NA,NA,"night",5,30,23,2019-05-31 06:12:00,2019-05-30 23:12:00,1559257920,2019,150,"5","2019","0-50m"
"64","CN19Sc03_9_eDNA_JJ",0.00431846126705272,0.107043662151617,-0.0471219723565296,"CN19Sc03_09_eDNA",12,"JJ","JJ3","5/30/19 23:12","05-30 night","CN19S",80,"WESTERN FLYER",NA,"CTD",3,"MARS",9,-122.1972,36.7203,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,80.528,"CANON",25.593,0.0333,26.174,81.142,NA,NA,NA,NA,9.3859,33.8715,NA,NA,NA,NA,NA,0.331,NA,NA,NA,NA,"night",5,30,23,2019-05-31 06:12:00,2019-05-30 23:12:00,1559257920,2019,150,"5","2019","50-100m"
"65","CN19Sc03_7_eDNA_JJ",-0.104612069517137,0.0350628939383158,-0.0368941751596281,"CN19Sc03_07_eDNA",12,"JJ","JJ4","5/30/19 23:12","05-30 night","CN19S",150,"WESTERN FLYER",NA,"CTD",3,"MARS",7,-122.1972,36.7203,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,149.85,"CANON",29.195,0.0331,26.4123,151.018,NA,NA,NA,NA,8.5976,34.0151,NA,NA,NA,NA,NA,0.3273,NA,NA,NA,NA,"night",5,30,23,2019-05-31 06:12:00,2019-05-30 23:12:00,1559257920,2019,150,"5","2019","100-200m"
"66","CN19Sc03_5_eDNA_JJ",0.200933850661367,0.0119663370986409,0.078510734366779,"CN19Sc03_05_eDNA",12,"JJ","JJ5","5/30/19 23:12","05-30 night","CN19S",250,"WESTERN FLYER",NA,"CTD",3,"MARS",5,-122.1972,36.7203,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,249.115,"CANON",33.498,0.0345,26.6529,251.117,NA,NA,NA,NA,7.4106,34.0962,NA,NA,NA,NA,NA,0.3622,NA,NA,NA,NA,"night",5,30,23,2019-05-31 06:12:00,2019-05-30 23:12:00,1559257920,2019,150,"5","2019","200-300m"
